,Insulation Thickness,ACH,SHADErad,SHADEtemp,Electricity:Facility,DistrictHeating:Facility,DistrictCooling:Facility,violation,pareto-optimal
122,0.06672264642369646,4.431687628174793,169.10862710106446,26.744637796660538,78759497830.752,178509580268.61676,3543485136.400628,0,False
123,0.16147711902795284,1.3233299259461986,298.54789526805934,25.425349460941487,79164293600.38951,138232158292.42307,5053903291.913453,0,False
124,0.34539319750433795,0.20380121503288018,255.7463606716912,25.870746173085564,79026979486.30202,120685573974.44923,7308874286.528179,0,True
125,0.28387590978950206,0.17223710037122375,263.0091224770124,26.70469207160341,78780193842.177,121996228228.82489,7313171086.287743,0,True
126,0.038211827505529,5.919920056916278,217.98215465678368,26.528975527001947,78867503713.71451,202016831879.232,3459124466.99471,0,False
127,0.34658489949033544,4.074630843304353,297.1996890315727,23.993620171456197,79472129342.42702,150723494069.98843,3669384308.5228744,0,True
128,0.08641602161535242,6.658905566882381,174.1831144697934,26.65815477790766,78810937641.13951,181888715590.61157,3228932703.224673,0,False
129,0.12969290267068495,6.159440394833238,202.25959504492482,26.760293671755488,78757531135.452,171944040949.5011,3215592265.663828,0,False
130,0.27957285528577236,2.2115302946856756,225.86574782740905,26.221206952612693,78951686411.1645,139709213785.8281,4237200315.0472927,0,True
131,0.012746923328422246,3.388332141090768,225.82693232878384,24.99853232393516,79248750161.0895,223821299705.0241,4205964154.1796203,0,False
132,0.10288890954313953,3.2635347383886524,206.85873195757705,26.72546938302714,78776966572.7895,161461571885.83234,3772459416.4315486,0,False
133,0.3286797738224549,6.074510255544177,212.35681183342527,26.46331070984821,78875266862.38951,159967842804.57397,3190140466.3982105,0,True
134,0.09794429130642297,5.3480825314538425,138.0708814005526,25.063373164973267,79247612521.15201,174152416201.6214,3484414229.500298,0,False
135,0.28120909952409495,4.930964812146575,95.76054889672504,25.436697946914546,79191985599.252,156795631696.6468,3451078905.150697,0,False
136,0.3141746762526435,2.8334043675904246,132.90182697422202,24.77665504035383,79309369801.26451,143525637595.00754,4023602455.995993,0,True
137,0.33468603571149347,3.5901488089505484,277.7395873985524,22.208437897193388,80351635638.0645,148143432197.93057,3866322955.8348675,0,False
138,0.05801318053026512,2.191003561918558,137.34672198408296,25.360385369399445,79199093087.01451,166279021341.14944,4410799774.767323,0,False
139,0.20385457999991446,5.078377538402978,300.55329628102146,23.92189275401804,79503203516.5395,160911516259.3177,3511840942.0686193,0,False
140,0.15660574801875163,3.1047261258729484,186.40091705562253,23.927232164637623,79548606359.6895,153211598720.18823,4005763852.3844156,0,False
141,0.320948372268675,3.3039550727575757,264.49858275007483,24.858007803097557,79265140657.45201,146652279620.3247,3834993283.949491,0,False
142,0.06592935383941588,5.759833677518459,131.62744022216606,26.32704623272944,78929846633.727,185241741974.43994,3399783817.730363,0,False
143,0.07982473992072468,3.663867545171594,267.184339046778,22.08042116082973,80500450455.252,169514406826.52866,3952432548.157477,0,False
144,0.3164930676391689,5.6988182958043705,298.89105872776213,22.980939811992343,79844229748.602,158943015470.5797,3414782938.122843,0,False
145,0.12257629262430852,6.774597677897889,135.49043280750172,25.234590199756255,79221977588.1645,175097603560.62277,3289929171.7982225,0,False
146,0.06307655736583186,0.4780586276807398,94.24877721790864,22.485258524638873,80290818380.727,149053736437.1879,6621917532.047884,0,False
147,0.03816597315189644,2.6781584704183574,146.25314540129207,22.859562163369272,80074958880.17702,182344752632.538,4375665840.0252285,0,False
148,0.25430381022802595,6.671697056290163,123.4394085412953,23.0419043968462,79935218168.98952,164433758848.96887,3329624463.4677925,0,False
149,0.20602137542874013,2.614578952170683,251.9346819772421,25.667712134830857,79101396234.477,146037593539.8246,4073624462.00555,0,False
150,0.023538631369628353,0.2287067793348091,117.05309326875874,26.708231976561812,78788133234.927,176302357338.89716,6594736478.159212,0,False
151,0.10897991303898381,4.053265428810254,174.36154978984013,22.29008369571749,80397791242.1145,165407193463.28644,3825019133.16382,0,False
152,0.04083650702796342,2.5018992402392257,126.96059566692232,24.779000962427943,79309369801.26451,178839308485.93283,4327088663.388437,0,False
153,0.23121216809604375,6.777234764050267,201.64900828045285,26.540036719613084,78844687065.58951,165793422811.0031,3129370637.965542,0,False
154,0.2474275654080526,0.26527091992569307,99.92115016729446,23.725529301314708,79646775350.42702,124051868167.10733,7244534334.882245,0,False
155,0.08269545074821834,3.1039012731402744,84.96462259882139,23.26460083342241,79854285388.30202,164886835854.90845,4094366589.5778103,0,False
156,0.3084081921999641,1.7626819981346293,128.77171046728023,22.193387631049543,80482531385.502,135059643002.15036,4867499572.814568,0,True
157,0.18289734132997484,1.4867037696152376,214.14601255846216,26.060546846174226,78992430366.2895,138016964881.37567,4823682054.619651,0,False
158,0.039011580504788146,1.9864081774291593,107.08335549907733,23.461287599782434,79759357505.352,175779989632.58594,4693135863.969055,0,False
159,0.1759774094891203,6.203992805337757,137.4869991682045,26.47555306971293,78876566945.23952,167270578961.70105,3218719930.5932813,0,False
160,0.28938190963999505,4.936433280444111,251.31727133745193,26.833997339048594,78742625053.302,156544956674.47794,3318383561.2794085,0,True
161,0.19832144523235995,4.239403801075691,225.07402009351088,24.722695887692495,79317920865.852,157140883972.1814,3630967264.930426,0,False
162,0.034192555837374225,2.299517361949373,286.8941707960861,26.326286892746026,78914961033.32701,182605271751.41772,4334350316.271011,0,False
163,0.13385140554034322,6.093747800906094,90.76236451312553,24.983552787535842,79261345333.48952,171152018874.94128,3363845099.6499357,0,False
164,0.11120978437454843,0.40016354525231823,90.70457779184841,26.114247059408452,78986772998.23952,136155038698.48691,6543567577.907496,0,False
165,0.2009949688109049,0.2447399946562585,195.73455756713346,22.75277526460507,80109623412.02701,126096834551.54031,7397560748.433337,0,False
166,0.062485848567225166,6.207533529356624,176.91642381248232,25.541844694380167,79147041795.70201,188408680505.57095,3419809914.2152605,0,False
167,0.18932182782140924,3.2065596859610217,184.18935866501621,22.525274077368607,80259027398.12701,151353945328.5434,4031720629.5963545,0,False
168,0.1154126642470523,1.7187914398375574,192.12895807277818,24.011071897751226,79507571061.2895,147032038154.8146,4770836052.045271,0,False
